word=франция; end_id=-48678699_3655; time_start=1375471965; count=1000; groups_num=356; users_num=0; items_num=941
word=zoiberg; end_id=219065227_369; time_start=1375471995; count=1000; groups_num=170; users_num=0; items_num=871
word=путин; end_id=7149740_6919; time_start=1375472015; count=1000; groups_num=132; users_num=0; items_num=922
word=#франция; end_id=-22299120_8880; time_start=1375472034; count=1000; groups_num=311; users_num=0; items_num=877
word=медведев; end_id=5005534_587; time_start=1375472056; count=1000; groups_num=236; users_num=0; items_num=941
word=франция; end_id=152141471_45193; time_start=1375472079; count=1000; groups_num=354; users_num=0; items_num=943
word=zoiberg; end_id=108430167_833; time_start=1375472110; count=1000; groups_num=162; users_num=0; items_num=843
word=путин; end_id=96681380_1279; time_start=1375472131; count=1000; groups_num=133; users_num=0; items_num=910
word=#франция; end_id=-22299120_8880; time_start=1375472149; count=1000; groups_num=311; users_num=0; items_num=877
word=медведев; end_id=191510542_1571; time_start=1375472170; count=1000; groups_num=235; users_num=0; items_num=941
word=франция; end_id=-25014475_22451; time_start=1375472193; count=1000; groups_num=354; users_num=0; items_num=940
word=zoiberg; end_id=72073923_6329; time_start=1375472223; count=1000; groups_num=163; users_num=0; items_num=852
word=путин; end_id=44547_3961; time_start=1375472242; count=1000; groups_num=133; users_num=0; items_num=920
word=#франция; end_id=-48016735_474; time_start=1375472261; count=1000; groups_num=311; users_num=0; items_num=878
word=медведев; end_id=149085965_14127; time_start=1375472284; count=1000; groups_num=233; users_num=0; items_num=937
word=франция; end_id=216698773_79; time_start=1375472306; count=1000; groups_num=353; users_num=0; items_num=940
word=zoiberg; end_id=-46338541_19664; time_start=1375472336; count=1000; groups_num=160; users_num=0; items_num=869
word=путин; end_id=-1528722_131490; time_start=1375472355; count=1000; groups_num=130; users_num=0; items_num=922
word=#франция; end_id=-48016735_474; time_start=1375472374; count=1000; groups_num=311; users_num=0; items_num=876
word=медведев; end_id=-44220552_209; time_start=1375472396; count=1000; groups_num=234; users_num=0; items_num=941
word=франция; end_id=-53174123_1053; time_start=1375472417; count=1000; groups_num=355; users_num=0; items_num=940
word=zoiberg; end_id=20904746_32719; time_start=1375472446; count=1000; groups_num=161; users_num=0; items_num=866
word=путин; end_id=-51736122_367; time_start=1375472464; count=1000; groups_num=127; users_num=0; items_num=923
word=#франция; end_id=-48016735_474; time_start=1375472483; count=1000; groups_num=311; users_num=0; items_num=876
word=медведев; end_id=-55682097_93; time_start=1375472505; count=1000; groups_num=233; users_num=0; items_num=940
word=франция; end_id=216254281_4; time_start=1375472529; count=1000; groups_num=353; users_num=0; items_num=935
word=zoiberg; end_id=-51769621_4672; time_start=1375472560; count=1000; groups_num=163; users_num=0; items_num=874
word=путин; end_id=9308951_702; time_start=1375472579; count=1000; groups_num=123; users_num=0; items_num=922
word=#франция; end_id=-48016735_474; time_start=1375472598; count=1000; groups_num=311; users_num=0; items_num=876
word=медведев; end_id=855909_32808; time_start=1375472620; count=1000; groups_num=228; users_num=0; items_num=940
word=франция; end_id=-34330521_8733; time_start=1375472641; count=1000; groups_num=348; users_num=0; items_num=935
word=zoiberg; end_id=4566224_1835; time_start=1375472673; count=1000; groups_num=160; users_num=0; items_num=853
word=путин; end_id=3110320_7199; time_start=1375472693; count=1000; groups_num=128; users_num=0; items_num=919
word=#франция; end_id=-48016735_474; time_start=1375472716; count=1000; groups_num=311; users_num=0; items_num=876
word=медведев; end_id=218650150_102; time_start=1375472738; count=1000; groups_num=228; users_num=0; items_num=940
word=франция; end_id=-51377026_699; time_start=1375472759; count=1000; groups_num=353; users_num=0; items_num=934
word=zoiberg; end_id=-10639516_22132232; time_start=1375472790; count=1000; groups_num=155; users_num=0; items_num=856
word=путин; end_id=10580880_16455; time_start=1375472811; count=1000; groups_num=129; users_num=0; items_num=917
word=#франция; end_id=-48016735_474; time_start=1375472829; count=1000; groups_num=311; users_num=0; items_num=876
word=медведев; end_id=218650150_102; time_start=1375472853; count=1000; groups_num=230; users_num=0; items_num=942
word=франция; end_id=500837_5839; time_start=1375472875; count=1000; groups_num=354; users_num=0; items_num=934
word=zoiberg; end_id=63831866_3023; time_start=1375472905; count=1000; groups_num=165; users_num=0; items_num=877
word=путин; end_id=168292535_9854; time_start=1375472923; count=1000; groups_num=134; users_num=0; items_num=914
word=#франция; end_id=-22299120_8880; time_start=1375472942; count=1000; groups_num=311; users_num=0; items_num=877
word=медведев; end_id=154005718_316; time_start=1375472965; count=1000; groups_num=229; users_num=0; items_num=942
word=франция; end_id=-49527752_2507; time_start=1375472985; count=1000; groups_num=354; users_num=0; items_num=934
word=zoiberg; end_id=-40945482_9947; time_start=1375473016; count=1000; groups_num=165; users_num=0; items_num=878
word=путин; end_id=56601121_2284; time_start=1375473035; count=1000; groups_num=136; users_num=0; items_num=913
word=#франция; end_id=-22299120_8880; time_start=1375473054; count=1000; groups_num=311; users_num=0; items_num=877
word=медведев; end_id=135446443_1228; time_start=1375473078; count=1000; groups_num=229; users_num=0; items_num=942
word=франция; end_id=-56075725_63834; time_start=1375473099; count=1000; groups_num=353; users_num=0; items_num=934
word=zoiberg; end_id=191348748_32; time_start=1375473132; count=1000; groups_num=170; users_num=0; items_num=880
word=путин; end_id=166043273_39342; time_start=1375473151; count=1000; groups_num=135; users_num=0; items_num=908
word=#франция; end_id=-22299120_8880; time_start=1375473169; count=1000; groups_num=311; users_num=0; items_num=877
word=медведев; end_id=155650011_845; time_start=1375473191; count=1000; groups_num=226; users_num=0; items_num=941
word=франция; end_id=-48204628_1678; time_start=1375473213; count=1000; groups_num=348; users_num=0; items_num=932
word=zoiberg; end_id=210848659_408; time_start=1375473242; count=1000; groups_num=164; users_num=0; items_num=881
word=путин; end_id=39878221_1229; time_start=1375473266; count=1000; groups_num=135; users_num=0; items_num=908
word=#франция; end_id=-22299120_8880; time_start=1375473285; count=1000; groups_num=311; users_num=0; items_num=877
word=медведев; end_id=-56537091_14089; time_start=1375473307; count=1000; groups_num=226; users_num=0; items_num=940
word=франция; end_id=168812049_2664; time_start=1375473328; count=1000; groups_num=347; users_num=0; items_num=934
word=zoiberg; end_id=-38091907_1032; time_start=1375473357; count=1000; groups_num=157; users_num=0; items_num=858
word=путин; end_id=-22082680_4672; time_start=1375473380; count=1000; groups_num=134; users_num=0; items_num=909
word=#франция; end_id=-22299120_8880; time_start=1375473399; count=1000; groups_num=311; users_num=0; items_num=877
word=медведев; end_id=28433376_14776; time_start=1375473422; count=1000; groups_num=228; users_num=0; items_num=940
word=франция; end_id=187841203_16; time_start=1375473443; count=1000; groups_num=349; users_num=0; items_num=935
word=zoiberg; end_id=138408239_19404; time_start=1375473473; count=1000; groups_num=160; users_num=0; items_num=884
word=путин; end_id=7635371_3441; time_start=1375473493; count=1000; groups_num=133; users_num=0; items_num=906
word=#франция; end_id=-22299120_8880; time_start=1375473513; count=1000; groups_num=311; users_num=0; items_num=877
word=медведев; end_id=-3818_617600; time_start=1375473536; count=1000; groups_num=230; users_num=0; items_num=940
word=франция; end_id=-46669295_2652; time_start=1375473558; count=1000; groups_num=346; users_num=0; items_num=934
word=zoiberg; end_id=58042663_12646; time_start=1375473590; count=1000; groups_num=162; users_num=0; items_num=879
word=путин; end_id=-16082543_278728; time_start=1375473609; count=1000; groups_num=137; users_num=0; items_num=905
word=#франция; end_id=-42334971_751; time_start=1375473628; count=1000; groups_num=314; users_num=0; items_num=877
word=медведев; end_id=5361128_1840; time_start=1375473652; count=1000; groups_num=233; users_num=0; items_num=940
word=франция; end_id=158992900_29981; time_start=1375473676; count=1000; groups_num=345; users_num=0; items_num=932
word=zoiberg; end_id=146776622_2832; time_start=1375473704; count=1000; groups_num=158; users_num=0; items_num=869
word=путин; end_id=88322532_5265; time_start=1375473723; count=1000; groups_num=138; users_num=0; items_num=904
word=#франция; end_id=-22299120_8880; time_start=1375473741; count=1000; groups_num=312; users_num=0; items_num=876
word=медведев; end_id=-3818_617600; time_start=1375473763; count=1000; groups_num=231; users_num=0; items_num=939
word=франция; end_id=-16785619_512151; time_start=1375473789; count=1000; groups_num=344; users_num=0; items_num=933
word=zoiberg; end_id=-55011151_165; time_start=1375473819; count=1000; groups_num=155; users_num=0; items_num=864
word=путин; end_id=32987609_858; time_start=1375473844; count=1000; groups_num=141; users_num=0; items_num=904
word=#франция; end_id=-22299120_8880; time_start=1375473864; count=1000; groups_num=311; users_num=0; items_num=877
word=медведев; end_id=-25854993_207222; time_start=1375473886; count=1000; groups_num=229; users_num=0; items_num=940
word=франция; end_id=81649696_1494; time_start=1375473913; count=1000; groups_num=348; users_num=0; items_num=934
word=и; end_id=-16050696_8969; time_start=1375482464; count=1000; groups_num=139; users_num=0; items_num=869
word=и; end_id=138420860_2710; time_start=1375482517; count=1000; groups_num=130; users_num=0; items_num=802
